Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
35683,0hDtTIivS9jksH5NSMsbjI,Solteirões do Forró,Coração Magoado,Coração Magoado,39,171781,False,0.567,0.834,11,-7.196,0,0.0341,0.342,0.000169,0.116,0.893,176.003,4,forro,Happy
67694,3lwG3gBIuVJJaCbGlrBl8W,Alvaro Soler;Topic,Arbeitsmusik Herbst/Winter 2022/2023,Solo Para Ti,0,198106,False,0.721,0.806,5,-6.279,0,0.0549,0.146,0.000319,0.341,0.753,120.038,4,latin,Happy
91791,5B726JjKRgY2wdm366ItDP,Andrés Calamaro,Rock x siempre,Miro Por La Ventana - Remastered 2017,0,177413,False,0.554,0.757,11,-8.653,0,0.0705,0.00543,0.0541,0.258,0.907,148.27,4,rock,Happy
62367,7cPYSzsrl6imQkzeO1HZ9b,eill,Palette,Koko de Iki wo Shite,53,215984,False,0.668,0.747,5,-2.812,0,0.0574,0.0772,0.0,0.145,0.811,107.029,4,j-pop,Happy
92768,0Dh6iikOZiVGUiqkEehOxf,Gutter Demons,Enter the Demonz,Out of Sight,24,261853,False,0.458,0.933,7,-4.197,0,0.0342,0.215,1.41e-05,0.109,0.864,142.752,4,rockabilly,Happy
100395,27aEo6gmFkP8Mh3vN4t4NS,Los De Abajo;Horacio Blanco;Kenny,Latin Ska Force,El Insecto,36,253413,False,0.602,0.756,7,-7.667,1,0.12,0.066,0.0,0.126,0.914,73.806,4,ska,Happy
5167,6aLzDW8TlgccoWycY99mfU,Khantrast,I'm Toxic,I'm Toxic,61,116323,True,0.75,0.727,11,-8.445,1,0.0669,0.214,0.0,0.0557,0.847,109.923,4,anime,Happy
35474,4SIbtXsC1dmBTIQuRPmglZ,Henry Freitas,O Forró Voltou,Cabelo Molhado,41,129966,False,0.672,0.898,10,-1.645,0,0.066,0.314,0.0,0.112,0.972,151.857,4,forro,Happy
53415,76c4KOymiPUkWEeIIc0DQr,Kygo;OneRepublic;Alan Walker,Kids in Love (Remixes),Stranger Things (feat. OneRepublic) - Alan Walker Remix,63,178413,False,0.659,0.742,0,-4.624,1,0.0283,0.146,0.0,0.217,0.729,106.947,4,house,Happy
92425,1puTLQ5v3ErYGIM8MwD1xs,The Baseballs,Hit Me Baby...,Believe,29,215320,False,0.463,0.9,1,-3.037,1,0.0419,0.416,0.000176,0.294,0.898,80.052,4,rockabilly,Happy
63809,3E5HwkuvaaW60z6lLHj5D4,Aimer,オアイコ,オアイコ,60,234541,False,0.64,0.718,1,-5.088,1,0.0649,0.0629,0.0,0.0946,0.735,92.989,4,j-rock,Happy
14489,5Buvz6tUaT1I1iTrefSDuP,Rolf Zuckowski,Rolfs Hasengeschichte,Ich bin stark,33,124800,False,0.94,0.71,0,-4.86,1,0.0369,0.337,0.0,0.1,0.968,125.611,4,children,Happy
19828,0mYUlkqXRLYYfiIMEYRuf9,RaeLynn,Country Road Songs,Tailgate,0,182289,False,0.608,0.755,1,-5.156,0,0.114,0.0525,0.0,0.0998,0.75,176.046,4,country,Happy
46919,64p0VkIUnOlNwqY8aSs03j,S3RL;Renee,Planet Rave,Planet Rave - DJ Edit,16,309943,False,0.588,0.977,6,-3.164,1,0.184,0.00539,0.0,0.258,0.83,175.005,4,happy,Happy
95814,1nh1Hb2M4mS6ql52i0M7Ze,El Gran Combo De Puerto Rico,Gran Combo Exitos,El Aguacero,27,254374,False,0.707,0.816,5,-4.638,0,0.0523,0.552,3.91e-06,0.0678,0.96,89.969,4,salsa,Happy
100175,3Fs59N7XwKmHxni4uukzqx,Souljah,Mestakung,Mars Jangkrik,41,208718,False,0.715,0.775,0,-5.221,1,0.0689,0.14,0.0,0.063,0.966,145.999,4,ska,Happy
80234,7fW9J3EpVWVN1ouv0slAs0,KK,Evergreen Hits Of K.K.,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",64,266653,False,0.644,0.818,6,-5.924,0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,4,pop-film,Happy
97405,1ufTn3uif8JrqcSU9TucTv,Dj Chris No Beat;Hugo e Heitor,Vê Se Pode,Vê Se Pode,48,163046,False,0.737,0.846,11,-3.877,0,0.147,0.533,0.0,0.18,0.703,129.878,4,sertanejo,Happy
31645,0vvKVl5nawPkgrBrCNJQNh,Cali Y El Dandee;Shaggy,Carrete con besties,Lumbra,0,197086,False,0.724,0.84,0,-3.633,1,0.0393,0.0564,0.0,0.618,0.842,92.011,4,electro,Happy
61184,34zthZs12GJq9OcmFnUqB2,#NAME?,全部、内緒。 (Special Edition),24-Jul,27,215213,False,0.728,0.821,1,-3.407,1,0.0559,0.141,1.46e-06,0.0833,0.73,130.018,4,j-idol,Happy
89777,0gkJCLufpKEvz4hoUFqxBw,Balbi El Chamako;ITHAN NY;Galee Galee;Simon la Letra,La Vida Es Bela,Llegamos a la Disco,44,337872,True,0.804,0.824,11,-3.613,1,0.108,0.102,0.0,0.11,0.815,98.0,4,reggaeton,Happy
13879,4qhttO7VDFckJsWY0ptvan,DJ Sneak;Jesse Perez;KE,Defected Miami 2019 (DJ Mix),Back & Forth (feat. KE) - Mixed,5,277746,False,0.671,0.977,10,-5.192,0,0.0357,0.00644,0.635,0.285,0.872,121.046,4,chicago-house,Happy
66638,6MXRY9EO0xDL9kSitHvHtx,Ultimate Party Mixers,Ultimate Party Mix,Electric Slide,10,214546,False,0.777,0.744,4,-11.855,0,0.0398,0.232,0.000326,0.0775,0.976,112.066,4,kids,Happy
95751,1Fp4njyRHJYyMTKP899c0q,"Fruko Y Sus Tesos;Wilson ""Saoko"" Manyoma",Fruko el Grande,El Preso,56,294000,False,0.622,0.78,5,-4.687,0,0.038,0.159,0.00431,0.134,0.818,106.16,4,salsa,Happy
37311,4oxLMRYgu8UBUchMm4OR3V,Clean Bandit;French The Kid;Rema,Sad Girls (feat. Rema) [Clean Bandit VIP Remix],Sad Girls (feat. Rema) [Clean Bandit VIP Remix],53,198263,True,0.794,0.818,5,-7.758,0,0.0744,0.104,0.328,0.101,0.792,124.036,4,funk,Happy
13260,1Lqt8O5Jrypii9xqdB0pON,DJ Sneak,Fallin' Beats EP,Babylon Fallin',11,490119,False,0.788,0.931,1,-6.765,1,0.073,9.52e-05,0.79,0.0312,0.725,126.013,4,chicago-house,Happy
90480,2ko3qA1QJZ7nla7XDImYHv,Los Apson,12 Grandes exitos Vol. 2,Barba azul - Let's Do The limbo,32,170000,False,0.669,0.728,7,-7.796,1,0.0501,0.426,0.0,0.152,0.788,137.174,4,rock-n-roll,Happy
95489,7yB4fKatOL8FU0mQqRImHU,David Pabon,En el chante con salsa,Aquél Viejo Motel,30,308866,False,0.649,0.802,2,-4.287,1,0.03,0.587,0.000259,0.107,0.749,91.213,4,salsa,Happy
55542,7d5Sk1Omu1qfyOPnlPO9d1,Madan Mohan;Ahmed Hussain;Mohd. Hussain;Javed Akhtar,Veer - Zaara,Aaya Tere Dar Par,49,471013,False,0.37,0.909,10,-5.688,1,0.0907,0.252,0.0,0.133,0.706,117.51,4,indian,Happy
25283,6IujLG0qZPjRKdMH5UjA4Q,Peter Wackel;Chriss Tuxi,Karneval Klassiker,Joana,0,204386,False,0.763,0.906,2,-4.856,1,0.0336,0.174,1.35e-06,0.176,0.961,126.043,4,disco,Happy
48143,4Kf80JwKZcrHE0jJQKuH0e,The Dead Milkmen,Death Rides A Pale Cow: The Ultimate Collection,Dean's Dream,43,107866,False,0.404,0.921,6,-5.758,0,0.0415,0.00809,4.45e-06,0.16,0.849,110.589,4,hardcore,Happy
1427,6dQViwVNXyvpMaZjtLQYVu,The Souljazz Orchestra,Under Burning Skies,Is yeelyel,20,247533,False,0.843,0.805,4,-7.029,0,0.0381,0.0403,0.712,0.0755,0.914,116.002,4,afrobeat,Happy
47719,5MJmQ49C7xzUo9wqZON1Gb,Titãs,Caos,Caos,36,193386,False,0.598,0.874,7,-3.993,1,0.0339,0.0245,0.0,0.119,0.705,145.007,4,hard-rock,Happy
78846,6Neol95yHAmjgPDrXBnuXk,Jürgen Drews,Das ist der Moment,Das ist der Moment - Single Mix,25,183426,False,0.674,0.964,9,-2.404,0,0.0379,0.0486,0.0,0.108,0.748,130.099,4,party,Happy
107344,6SA1ej8pu5hCoAZXNiMTmQ,Tubeway Army,Virtuaverse The Ultimate Fantasy Playlist,I Only Rewind,0,250026,False,0.627,0.704,0,-8.415,1,0.0497,0.0458,0.0859,0.113,0.781,141.891,4,synth-pop,Happy
29425,6HYx52WlKFIQxiOJg1eY2n,Tisoki,No Rules,No Rules,37,130100,True,0.678,0.992,10,-0.644,0,0.096,0.123,0.709,0.629,0.761,150.07,4,dubstep,Happy
63417,6jZp2rNTYVlKwt20aMIcot,ONE OK ROCK,Save Yourself,Save Yourself,59,197995,False,0.503,0.849,5,-2.709,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,4,j-rock,Happy
85714,37J7nUcoAr5arJXzjbZHbN,Civilní Obrana,Já Si Tě Vypiplám,Já Si Tě Vypiplám,36,133457,False,0.549,0.94,11,-4.151,0,0.108,0.0329,0.0,0.312,0.909,175.044,4,punk-rock,Happy
676,1PEpGWRE4Tjsk2qy5teW4p,Masaharu Fukuyama,milk tea/美しき花,美しき花,29,330026,False,0.524,0.797,7,-6.611,1,0.0298,0.0567,0.0,0.0796,0.766,105.901,4,acoustic,Happy
88095,6vKU6pCjacGEgxJylK9WHP,J Balvin,Perreo Tenebroso Vol. 2,Amarillo,0,158146,False,0.876,0.85,1,-5.75,0,0.163,0.0118,0.0067,0.111,0.962,122.666,5,reggae,Happy
100312,2gxtig1MpRryrrV7cONOLb,Tipe-X,Dischography Hitam Putih,Satu-Satunya,37,170560,False,0.746,0.891,7,-5.456,1,0.0281,0.00199,0.000399,0.0707,0.867,110.95,4,ska,Happy
68294,7bTjec04WBUn3Ou0hxEspC,Don Omar;Nio Garcia,Feliz Cumpleaños con Perreo,Se Menea,1,190880,True,0.711,0.839,7,-6.288,1,0.117,0.0472,0.0,0.0806,0.932,179.936,4,latino,Happy
104012,2yjsLhI8323uXRgVU6d1j8,Lola Indigo;Danna Paola;Denise Rosenthal,El perreo es el futuro,Santería,0,184000,False,0.74,0.892,11,-2.756,0,0.0664,0.025,0.0,0.188,0.826,105.003,4,spanish,Happy
43310,6KsWTg6la3h3LeLcQZ2uoD,Martin Ikin;Dope Earth Alien,Headnoise (Get Hype),Headnoise (Get Hype),57,179032,False,0.704,0.989,11,-6.003,0,0.0564,0.157,0.843,0.0747,0.848,123.971,4,groove,Happy
71218,46QazXxQS0B31CnbRCy8CV,Scorpions,Comeblack,Rock You Like a Hurricane - 2011,64,255573,False,0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,4,metal,Happy
68706,35UUpTmrcFXNIVIN26ujXl,Sech;Daddy Yankee;J Balvin;ROSALÍA;Farruko,Relación (Remix),Relación - Remix,76,247308,False,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,4,latino,Happy
88440,3QFlqpEXLKXpU56dENcuiy,Don Omar,Esto me suena a Farra,Dale Don Dale,1,212413,False,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,reggae,Happy
107732,0VfoZk6ipvpNj49I4iwtmi,DEVO,Oh No! It's Devo,Out of Sync,25,213666,False,0.716,0.728,7,-14.349,1,0.0356,0.162,0.00301,0.243,0.749,148.298,4,synth-pop,Happy
53595,7LPV0bG913iKCgtYxom9UP,Nathan Dawe;Ella Henderson,Upbeat Pop,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house,Happy
14238,4h4ZWguApMLFd44vJ6az4E,Tatiana,Ya huele a buñuelos,Jingle Bells,0,180346,False,0.751,0.87,9,-4.757,1,0.0285,0.25,0.0,0.0902,0.783,104.493,4,children,Happy
730,2mKjs6s0Z1imKKb6gOk628,Jason Mraz,Waiting for My Rocket to Come,You and I Both,57,218240,False,0.615,0.812,7,-6.573,1,0.0458,0.184,0.0,0.328,0.74,98.954,4,acoustic,Happy
104389,4PdNeARTAYoZCwdhJninRq,Ole Ole,La Colección Definitiva,Con sólo una mirada,29,249640,False,0.708,0.921,2,-3.954,1,0.0367,0.0568,0.000531,0.116,0.925,121.738,4,spanish,Happy
111376,3t2qNn63zKaCT1pYyMPIoR,The Herbaliser;MF DOOM,Something Wicked This Way Comes,It Ain't Nuttin',53,166693,False,0.741,0.792,1,-5.542,1,0.329,0.0551,0.0,0.317,0.797,98.52,4,trip-hop,Happy
87434,1MUSDyEOKOeVLV9Xdfgntr,Martha Reeves & The Vandellas,On air 70's Hits,Dancing In The Street - Stereo,1,159960,False,0.55,0.885,11,-1.983,0,0.0372,0.0418,0.0275,0.17,0.735,126.367,4,r-n-b,Happy
47701,6JymsaWDHk2Yj4e0yNBIFH,House Of Pain,House of Pain (Fine Malt Lyrics),Jump Around,65,214946,False,0.854,0.71,4,-6.32,0,0.0795,0.0113,9.06e-05,0.166,0.818,106.893,4,hard-rock,Happy
87653,1INWPr855fwWdAOeecbu0W,Chubby Checker,It's Pony Time/Let's Twist Again,Let's Twist Again,68,137360,False,0.604,0.709,8,-6.377,1,0.158,0.0987,0.0,0.0551,0.907,167.832,4,r-n-b,Happy
89673,35dSvZeoNxzvIQ6D5UC4Lo,Joey Montana,Queda poco para la PAES 2.0,La Melodía,0,219103,False,0.701,0.835,9,-5.35,1,0.0284,0.226,2.94e-06,0.293,0.76,116.991,4,reggaeton,Happy
14400,0uQ9k7bcZUKW3ldyMz329A,ChuChu TV,Baby Shark & More Kids Songs,Abc Phonics Song,29,229119,False,0.637,0.817,0,-4.046,1,0.0364,0.0657,1.25e-05,0.509,0.951,145.623,4,children,Happy
100088,0nIr30RF5GZRmJWp8IBLpC,Los Caligaris,Circología,Bolso Gris,46,202000,False,0.686,0.72,5,-4.771,1,0.0252,0.0347,0.0,0.16,0.771,97.978,4,ska,Happy
11939,6kKO6AzXwMli8wyCB0k1WQ,Lower Than Atlantis,World Record,Beech Like The Tree,28,138493,False,0.615,0.758,7,-5.795,1,0.0472,7.21e-05,3.31e-05,0.223,0.715,95.037,3,british,Happy
36472,27ttKRZGALgDyoFCxzxNP0,Koba LaD;Bolémvn;Mafia Spartiate,VII,Seven Binks,35,216040,True,0.635,0.754,11,-5.318,0,0.377,0.106,0.0,0.133,0.801,136.997,4,french,Happy
31562,7dTd00X8Mc5iErfQQyBA6B,The Chainsmokers,So Far So Good,Riptide,65,171359,False,0.717,0.734,5,-5.712,1,0.0426,0.28,0.000101,0.147,0.894,91.014,4,electro,Happy
36794,1xp6YOsmCBPDDXFkjAO7mM,Michel Berger;France Gall,Double jeu (Remasterisé en 2002),Superficiel et léger - Remasterisé en 2002,32,344240,False,0.764,0.726,5,-7.459,1,0.0293,0.231,0.00493,0.08,0.923,112.918,4,french,Happy
58984,1TNtYDtYKh0eKAcZa75S5m,Apoptygma Berzerk,You And Me Against The World,Love To Blame,20,229066,False,0.609,0.8,9,-6.213,0,0.0327,0.00177,0.0968,0.128,0.736,117.993,4,industrial,Happy
66192,1WWh0TO33VnL9Hda8EhBhg,BadKidMacei;Khalil Vegas,I'm Back,I'm Back,16,117209,False,0.763,0.734,1,-4.304,1,0.289,0.101,0.000325,0.272,0.892,172.224,4,kids,Happy
35658,6DvQzgvavjCtKRQNuvIkj0,Os Barões Da Pisadinha,As Melhores 2018,American Pie,39,119353,False,0.786,0.935,2,-7.409,1,0.0465,0.686,0.000143,0.0475,0.974,172.128,4,forro,Happy
10157,2SgWbfclzWv42aJDXnVGAX,Apollo 440,Electro Glide In Blue,Ain't Talkin' 'Bout Dub,47,271106,False,0.537,0.941,7,-5.814,1,0.0666,0.00533,0.0245,0.0928,0.736,164.033,4,breakbeat,Happy
35747,1xFNJer5NgmayDtro7px3U,Chicão dos Teclados,Repertório de Fevereiro 2021,Por um Minuto,39,223190,False,0.703,0.711,6,-8.208,1,0.0601,0.141,0.0,0.322,0.963,168.066,4,forro,Happy
13106,4nwunCr5LbpM1aJGEMEjAM,Paul Johnson,Classics & Remixes,Hit It Up,15,422873,False,0.874,0.776,9,-8.549,1,0.0526,2.11e-05,0.177,0.0786,0.955,123.544,4,chicago-house,Happy
86541,4RMURwDMQR8ppYYnR0Jdiz,Sumo,Divididos Por La Felicidad,Debede,43,172253,False,0.704,0.773,4,-7.454,0,0.119,0.0238,9.82e-05,0.0868,0.791,114.714,4,punk,Happy
67777,6geDG6zrcBSqg5AzTFtTlp,Greeicy,Para entrar en calor,Ganas,0,214413,False,0.735,0.804,0,-2.405,1,0.0979,0.0371,0.000636,0.102,0.725,175.844,4,latin,Happy
74356,2ud8O14TRakNKlOSuDJVq0,Mc Tha;Comunidade Jongo Dito Ribeiro,Meu Santo É Forte,Figa de Guiné,44,141977,False,0.751,0.89,7,-5.035,1,0.0449,0.221,1.4e-05,0.277,0.709,103.981,4,mpb,Happy
90047,3IUpuyEMIgt4GvEZ2TqERF,Chuck Berry,Jingle Bell Rock 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rock-n-roll,Happy
95786,0di7PeGyOJOCNHUSXpkJLO,La Progresiva del Callao,Con Sabor a Melao,Mix: La Murga / El Día de Mi Suerte / Go Pato,29,331413,False,0.57,0.94,2,-3.657,0,0.0399,0.0814,0.0162,0.0929,0.941,98.004,4,salsa,Happy
80320,5z36JzylwsiLGZ3JrtUEE6,Roop Kumar Rathod,Musical Voice of Roop Kumar Rathod,"To Chalun (From ""Border"")",63,458693,False,0.52,0.766,8,-9.242,0,0.085,0.239,0.00021,0.129,0.714,144.13,4,pop-film,Happy
21438,7BsEg5U5Ab1ZaS483Nky7M,Serani,No Games,Romance Me,33,222826,False,0.618,0.873,11,-6.873,0,0.14,0.00202,0.0,0.148,0.744,183.939,4,dancehall,Happy
19096,5XuozI1077Tdy8EUabPWuE,Cody Johnson,Good Times Country,Let's Build a Fire,1,176666,False,0.417,0.968,8,-3.827,1,0.0452,0.00144,2.56e-05,0.0827,0.879,187.979,4,country,Happy
51983,3LBowMzopgiQjD8UT5x2AV,Don Omar,Perreo Tenebroso Vol. 3,Salió El Sol,0,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,hip-hop,Happy
109098,65uiWuO65hWbE8Soar3aay,The Disco Boys;Crazibiza,"Swanky Club House, Vol. 1",Heartbreaker - Crazibiza Remix,0,358095,False,0.851,0.799,8,-6.609,1,0.0776,0.00286,0.78,0.105,0.722,125.991,4,techno,Happy
89598,2s6gzgAjQIqv8dhFZbyiRU,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,Halloween 2022 Perreo Vol. 4,Déjate Querer,0,202823,False,0.755,0.792,6,-4.238,1,0.0483,0.028,0.0,0.0754,0.842,106.015,4,reggaeton,Happy
47380,505rTU8E2KdQEhzJKyuOaE,Charlie Brown Jr.,"Ritmo, Ritual E Responsa",Direto E Reto Sempre,43,166840,False,0.741,0.894,1,-7.648,1,0.0955,0.33,0.000149,0.109,0.964,175.132,4,hard-rock,Happy
102342,1ryH3lEGX8dn6YhpJvp1YF,Paul Simon,12 Days of Christmas 2022,Getting Ready For Christmas Day,0,245506,False,0.733,0.756,2,-8.05,1,0.135,0.438,3.22e-05,0.335,0.923,124.09,3,songwriter,Happy
2272,2s0QwtFt0lBDGPCnJeDvJz,Smash Mouth,Halloween 2022,All Star,0,200373,False,0.731,0.867,11,-5.881,1,0.032,0.0394,0.0,0.0861,0.776,104.02,4,alt-rock,Happy
84591,6PUabSMXmPnZna361Wwmf7,Cream,Wheels Of Fire,Crossroads - Live,57,258466,False,0.391,0.756,7,-11.317,1,0.0648,0.413,0.0418,0.879,0.839,131.648,4,psych-rock,Happy
54288,2Q9vfN92vj9TQgnN5Mq9CK,Autechre,EP7,Rpeg,16,360800,False,0.75,0.81,10,-9.04,0,0.0685,0.127,0.836,0.174,0.741,120.017,4,idm,Happy
25093,0LEsbrfyc3hIaj1uuGs7pc,George Benson,80's,Give Me the Night (Single Version),0,298080,False,0.842,0.801,1,-6.409,1,0.0611,0.476,0.0126,0.387,0.856,110.132,4,disco,Happy
74427,0RywTYPLSmDNiVOwzo0K1h,Seu Jorge;Zeca Pagodinho,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",Judia de Mim (Ao Vivo),42,132320,False,0.5,0.841,0,-6.456,1,0.163,0.805,0.0,0.641,0.911,126.034,4,mpb,Happy
34908,6yAhxwmFN24AlXxloASVD6,Satwant Kaur;Kudrat Kaur,Darra (Original Motion Picture Soundtrack),Gidda,35,358968,False,0.835,0.877,7,-4.728,1,0.0736,0.244,0.0,0.0965,0.955,110.998,4,folk,Happy
67349,4B8RTAHSPfYpV222GsmEjq,Don Omar,Fiesta portatil,Zumba,2,263973,False,0.718,0.891,9,-3.494,0,0.0404,0.00175,0.0146,0.138,0.828,124.981,4,latin,Happy
21143,3McXs3tqyP5VwBg4FdiILD,Vybz Kartel;Arif Cooper,Arif Cooper Presents: Up & Live Riddim (2022 Remastered),Good Body Wine (2022 Remastered) - Radio Edit,0,181266,False,0.707,0.904,3,-4.091,0,0.148,0.13,0.0,0.257,0.823,86.708,5,dancehall,Happy
51789,0I9RbCJItXY1jxGIAsQT0t,Baba Sehgal;Rita,Jalsa,Jalsa Jalsa,56,258384,False,0.922,0.906,7,-8.513,1,0.144,0.339,0.000163,0.099,0.808,111.963,4,hip-hop,Happy
38601,4Qv71lFPCObf7zol1uWCJb,Gorgon City;MK,There For You,There For You,56,186493,False,0.533,0.844,11,-5.04,0,0.0302,0.00529,8.91e-05,0.0722,0.712,123.971,4,garage,Happy
71794,4RMURwDMQR8ppYYnR0Jdiz,Sumo,Divididos Por La Felicidad,Debede,43,172253,False,0.704,0.773,4,-7.454,0,0.119,0.0238,9.82e-05,0.0868,0.791,114.714,4,metal,Happy
7253,5l6A9ZtGoJNoUKQHJAxNgP,The Po' Ramblin' Boys,Back to the Mountains,I Can't Go on This Way,25,123831,False,0.526,0.761,10,-6.491,1,0.033,0.624,1.3e-06,0.238,0.908,139.514,4,bluegrass,Happy
60637,2FmbPlfPgbfsq2GWMNr7CN,Govana,Genna Bounce Riddim,Gyal Clown,20,206666,True,0.716,0.789,6,-3.57,0,0.353,0.5,0.0,0.347,0.771,108.149,4,j-dance,Happy
41905,294N4VR2Yn8pKsfl39ZBMM,HIM,Screamworks: Love in Theory and Practice (Deluxe Version),In the Arms of Rain,22,226693,False,0.492,0.921,7,-3.325,1,0.0468,0.000885,0.000273,0.189,0.705,148.923,4,goth,Happy
96763,4rxXpX1Nx1H6idZkaXafuU,Akatu,Luau do Akatu,Não Tem Hora e Nem Lugar,36,126921,False,0.596,0.723,2,-7.48,1,0.0299,0.704,1.24e-06,0.301,0.887,158.019,4,samba,Happy
2450,5r5cp9IpziiIsR6b93vcnQ,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),Walking On A Dream,79,198440,False,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4,alt-rock,Happy
30292,3QEJ6F9JMYN2iFuWI2AVK3,Becky Hill;Joel Corry,From The Ashes - New Beats,HISTORY,0,176609,True,0.674,0.86,8,-3.318,1,0.0369,0.155,3.21e-06,0.359,0.771,122.975,4,edm,Happy
83755,5Rxvx2VTmWmG16kwSh88Ah,Dimitri Vegas & Like Mike;Like Mike vs Diplo,Hey Baby feat Debs Daughter,Hey Baby feat Debs Daughter,24,190812,False,0.658,0.88,6,-4.582,0,0.0844,0.0154,0.0,0.235,0.831,90.018,4,progressive-house,Happy
10889,71Ck0mpON43qDOolWeBbiK,Ed Solo;Skool Of Thought,When I Was a Yout,Life Gets Better,10,260693,False,0.838,0.882,3,-3.911,0,0.0428,0.0105,0.58,0.0542,0.969,127.004,4,breakbeat,Happy
68288,4k6KS2c3N2ifY0HUCtD4tL,Justin Quiles;Robin Schulz,Pop Brandneu,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latino,Happy
20597,5rZCbYSbQ98GZk0eBqmEKq,Black Eyed Peas,De ese gran pop de los 00's,Where Is The Love?,0,273813,False,0.832,0.702,5,-3.236,1,0.173,0.103,0.0,0.128,0.814,94.097,4,dance,Happy
97319,6YGC1K8FOpTOIZApTtmmA1,Diego & Arnaldo;Os Barões Da Pisadinha,Junto e Misturado (Ao Vivo),Não Me Recomendo - Ao Vivo,48,164642,False,0.658,0.913,4,-2.016,0,0.0543,0.46,0.0,0.279,0.942,163.963,4,sertanejo,Happy
13070,305aEEVZaks5WE4CiUlU6x,Frankie Knuckles;Eric Kupper;Director's Cut;CINTHIE,The Whistle Song (Cinthie Remix),The Whistle Song - Cinthie Remix,16,191695,False,0.71,0.879,2,-6.655,1,0.0458,0.0117,0.904,0.0826,0.859,124.972,4,chicago-house,Happy
97249,1trT4oO0EjTILwHUkJvmVa,Pedro Sanchez e Thiago;Jads & Jadson,Clone,Clone,51,158890,False,0.457,0.839,8,-5.233,1,0.169,0.462,0.0,0.214,0.75,166.786,4,sertanejo,Happy
60459,1ac8jKvTVvOF2ROOwX4fwa,Alkaline,Ricochet,Ricochet,23,217710,True,0.588,0.889,3,-6.06,0,0.41,0.374,0.0,0.306,0.719,130.459,5,j-dance,Happy
60003,2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,Fetty Wap (Deluxe),Trap Queen,74,222093,True,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,4,j-dance,Happy
71030,3aoIw20fhjGMoXoQ38EbMS,Ghost,Halloween Metal Nights,Square Hammer,2,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,metal,Happy
85239,7HVFkjQT4zk6DrCnBE03QM,Rybičky 48,"Tohle je rock´n´roll, vy buzny","Tohle je rock´n´roll, vy buzny!",43,142207,False,0.614,0.954,1,-2.237,1,0.0434,0.00547,0.0,0.0451,0.745,120.065,4,punk-rock,Happy
77651,7tYr70UusZfip6gFlVdyTz,XANDDY HARMONIA;Leo Santana,Harmonia - Ao Vivo Em Brasília,Hipnotizou - Ao Vivo,43,217350,False,0.798,0.736,7,-9.232,0,0.0722,0.708,0.0,0.315,0.878,136.063,4,pagode,Happy
25426,3RjtopVQCbo5HxuJs12J9q,Lime,Lime II,Come and Get Your Love - Remix Radio Edit,33,234733,False,0.741,0.763,3,-10.995,0,0.0362,0.0736,0.00377,0.0261,0.931,131.853,4,disco,Happy
74910,2yruHlh8qTlfVWPeN7HLfz,Titãs,Cabeça Dinossauro,Bichos escrotos,41,195173,False,0.586,0.858,0,-12.67,1,0.0493,0.00527,0.000244,0.0826,0.812,144.632,4,mpb,Happy
1992,33dYPQCYUztZKUJqmyQR6L,William Onyeabor,Box Set,The Moon and the Sun,16,560280,False,0.615,0.838,4,-6.449,1,0.0546,0.275,0.00465,0.115,0.85,145.961,3,afrobeat,Happy
69647,3o4V4LWkYHKug6safuxlFA,D’MASIV;Feel Koplo,TIME,Besok,35,246133,False,0.571,0.868,4,-6.064,0,0.0317,0.111,0.00056,0.129,0.935,136.0,4,malay,Happy
19797,3WBJcwnBI1eocuhkwTz8dg,Bachman-Turner Overdrive,On air 70's Hits,Takin' Care Of Business,0,291733,False,0.728,0.919,10,-5.751,1,0.0494,0.0495,0.0,0.152,0.963,130.22,4,country,Happy
